cust_id,balance,balance_freq,purchases,oneoff_p,installments_p,cash_advance,p_freq,oneoff_p_freq,p_installments_freq,cash_advance_freq,cash_advance_trx,p_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
10899,2174.018945,1.0,377.1,177.62,199.48,388.849566,0.333333,0.083333,0.25,0.166667,2.0,5.0,2600.0,0.0,,0.0,12.0
10900,1076.029456,1.0,0.0,0.0,0.0,59.57182,0.0,0.0,0.0,0.083333,2.0,0.0,1200.0,239.407898,363.517186,0.0,12.0
10901,1444.365154,0.727273,780.14,69.9,710.24,3573.493609,0.416667,0.083333,0.25,0.25,6.0,5.0,9000.0,6123.111421,430.209133,0.285714,12.0
10902,2767.545277,1.0,3480.24,2767.28,712.96,0.0,1.0,1.0,0.666667,0.0,0.0,60.0,12500.0,4062.447703,1082.201074,0.0,12.0
10903,1382.310939,1.0,0.0,0.0,0.0,189.624301,0.0,0.0,0.0,0.5,6.0,0.0,1500.0,381.094555,462.715637,0.0,12.0
10904,716.017731,1.0,0.0,0.0,0.0,3943.873219,0.0,0.0,0.0,0.166667,4.0,0.0,12000.0,232.136896,267.035943,0.0,12.0
10905,1890.397414,1.0,2493.67,358.0,2135.67,0.0,1.0,0.083333,1.0,0.0,0.0,26.0,3000.0,916.285608,494.455132,0.0,12.0
10906,1948.434315,1.0,324.3,324.3,0.0,1468.08356,0.166667,0.166667,0.0,0.166667,4.0,4.0,5000.0,0.0,,0.0,12.0
10907,44.910575,1.0,444.96,0.0,444.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,426.881014,170.607827,1.0,12.0
10908,802.274379,0.636364,150.0,0.0,150.0,3714.01114,0.25,0.0,0.25,0.166667,2.0,3.0,6000.0,0.0,,0.0,12.0
10909,6059.861762,1.0,250.32,250.32,0.0,4447.636548,0.083333,0.083333,0.0,0.666667,10.0,1.0,7000.0,0.0,,0.0,12.0
10910,847.013195,0.833333,0.0,0.0,0.0,1159.447747,0.0,0.0,0.0,0.333333,5.0,0.0,1200.0,101.664939,196.261567,0.0,6.0
10911,1843.308668,1.0,89.66,89.66,0.0,126.156551,0.2,0.2,0.0,0.6,6.0,5.0,2000.0,375.878055,397.759846,0.0,10.0
10912,21.681508,1.0,299.04,0.0,299.04,0.0,1.0,0.0,1.0,0.0,0.0,12.0,7500.0,320.616627,188.367946,0.916667,12.0
10913,3558.685862,1.0,1036.19,1036.19,0.0,3270.549354,0.25,0.25,0.0,0.5,11.0,6.0,7300.0,1616.614478,1100.977131,0.0,12.0
10914,14581.45914,1.0,0.0,0.0,0.0,22665.7785,0.0,0.0,0.0,0.833333,30.0,0.0,18500.0,20941.32551,5433.759888,0.0,12.0
10915,902.099225,0.818182,5080.85,4674.21,406.64,0.0,0.416667,0.333333,0.25,0.0,0.0,12.0,8000.0,177.879919,258.715978,0.0,12.0
10916,1081.065726,1.0,554.85,262.4,292.45,952.424906,0.5,0.25,0.333333,0.166667,8.0,20.0,2100.0,1898.82812,382.716751,0.0,12.0
10917,9255.143419,1.0,5153.28,3352.28,1801.0,0.0,1.0,0.583333,1.0,0.0,0.0,105.0,11500.0,4872.818088,9642.502512,0.0,12.0
10918,228.909884,1.0,2617.85,2426.43,191.42,0.0,1.0,0.916667,0.416667,0.0,0.0,35.0,1800.0,1774.318305,143.208454,0.7,12.0
10919,1486.051056,1.0,716.98,217.06,499.92,273.531783,1.0,0.25,1.0,0.083333,1.0,17.0,1600.0,1477.151065,1306.468855,0.0,12.0
10920,337.317432,1.0,4193.91,3076.01,1117.9,0.0,1.0,1.0,0.583333,0.0,0.0,27.0,3000.0,3690.904874,210.035264,1.0,12.0
10921,2643.39225,1.0,965.84,737.79,228.05,0.0,1.0,0.75,0.666667,0.0,0.0,33.0,4300.0,771.299727,627.391113,0.0,12.0
10922,4007.029155,1.0,7597.09,6761.29,835.8,0.0,1.0,1.0,0.333333,0.0,0.0,22.0,6500.0,0.0,,0.0,12.0
10923,128.375213,0.727273,0.0,0.0,0.0,1897.551775,0.0,0.0,0.0,0.083333,2.0,0.0,9500.0,0.0,,0.0,12.0
10924,2903.779416,1.0,360.3,112.61,247.69,3501.657389,0.416667,0.083333,0.333333,0.5,10.0,7.0,11500.0,3014.036186,662.40729,0.0,12.0
10925,233.694622,1.0,1772.55,1352.55,420.0,0.0,1.0,1.0,0.75,0.0,0.0,29.0,1200.0,764.816144,227.726516,0.083333,12.0
10926,150.52492,1.0,1850.31,1815.31,35.0,0.0,1.0,1.0,0.083333,0.0,0.0,41.0,14000.0,1856.821119,192.520664,0.636364,12.0
10927,3066.86081,1.0,84.65,0.0,84.65,0.0,0.75,0.0,0.75,0.0,0.0,9.0,8000.0,922.962087,711.596731,0.0,12.0
10928,11.35774,0.555556,223.5,175.5,48.0,0.0,0.333333,0.222222,0.111111,0.0,0.0,4.0,17500.0,192.80601,95.228179,0.0,9.0
10929,6366.085376,0.818182,407.86,307.8,100.06,14827.30716,0.083333,0.083333,0.083333,0.166667,2.0,5.0,12500.0,5722.548016,1746.966239,0.0,12.0
10930,53.339006,1.0,315.48,0.0,315.48,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,193.699669,162.729509,0.0,12.0
10931,1917.203534,1.0,0.0,0.0,0.0,84.438672,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,468.617347,899.048237,0.0,12.0
10932,361.588846,1.0,312.69,312.69,0.0,370.511697,0.25,0.25,0.0,0.166667,2.0,5.0,7500.0,867.628724,167.467416,0.0,12.0
10933,5878.663267,1.0,1230.08,1000.0,230.08,4665.557504,1.0,0.083333,1.0,0.666667,24.0,13.0,6500.0,2535.48125,2434.435407,0.0,12.0
10934,7143.680599,1.0,0.0,0.0,0.0,2999.900367,0.0,0.0,0.0,0.25,3.0,0.0,13000.0,8733.20327,1927.887547,0.0,12.0
10935,559.944819,0.818182,0.0,0.0,0.0,1379.58783,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,1964.825042,242.677632,0.142857,12.0
10936,79.625341,1.0,701.44,701.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,6000.0,0.0,,0.0,12.0
10937,1701.20332,1.0,302.0,0.0,302.0,796.570678,0.5,0.0,0.416667,0.083333,1.0,6.0,2000.0,784.873315,567.761469,0.0,12.0
10939,993.662006,1.0,348.88,348.88,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1200.0,335.62347,255.439979,0.0,12.0
10940,939.152528,1.0,3393.25,3364.59,77.66,0.0,0.25,0.25,0.083333,0.0,0.0,5.0,9000.0,2768.821579,267.093439,0.0,12.0
10941,7427.807223,1.0,205.89,110.0,95.89,3697.222827,0.416667,0.083333,0.416667,0.666667,11.0,12.0,9500.0,2404.231683,2364.114477,0.0,12.0
10942,2746.923673,1.0,0.0,0.0,0.0,4289.506847,0.0,0.0,0.0,0.333333,11.0,0.0,6500.0,2017.190799,622.503528,0.0,12.0
10943,24.820164,0.727273,209.0,0.0,209.0,0.0,0.5,0.0,0.333333,0.0,0.0,6.0,1500.0,278.257109,153.048247,0.75,12.0
10944,31.702357,0.181818,1051.52,732.2,319.32,0.0,1.0,0.083333,1.0,0.0,0.0,16.0,4600.0,5384.409792,13.545097,0.0,12.0
10945,1023.323593,1.0,253.37,196.37,57.0,0.0,0.916667,0.5,0.5,0.0,0.0,16.0,1200.0,463.956486,250.187987,0.0,12.0
10946,2.957267,0.272727,202.72,0.0,202.72,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,4500.0,31.596193,53.011601,0.0,12.0
10947,1068.434064,1.0,27.0,0.0,27.0,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1200.0,219.692369,310.32899,0.0,12.0
10949,6725.109914,1.0,6335.65,912.12,5423.53,0.0,1.0,0.583333,1.0,0.0,0.0,108.0,11000.0,3203.884297,2658.77669,0.0,12.0
10950,515.135703,1.0,2457.48,1272.5,1184.98,0.0,1.0,0.583333,1.0,0.0,0.0,69.0,7000.0,2858.180367,177.692271,0.25,12.0
10951,0.867528,0.272727,26.62,0.0,26.62,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,4500.0,18.336805,8.745383,0.090909,12.0
10952,542.051302,1.0,4896.9,721.46,4175.44,960.975083,1.0,0.416667,0.916667,0.083333,2.0,64.0,2500.0,5338.901791,173.182819,1.0,12.0
10953,39.798993,0.454545,20.09,20.09,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,3200.0,0.0,,0.0,12.0
10954,1894.11023,1.0,678.0,678.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2000.0,992.569418,1111.413896,0.0,12.0
10955,5980.58247,1.0,0.0,0.0,0.0,12008.08079,0.0,0.0,0.0,0.416667,30.0,0.0,11000.0,9736.897362,1596.893256,0.083333,12.0
10956,176.721561,1.0,1707.26,403.54,1303.72,0.0,0.916667,0.083333,0.833333,0.0,0.0,18.0,3300.0,0.0,,0.0,12.0
10957,4223.832142,1.0,0.0,0.0,0.0,3305.855177,0.0,0.0,0.0,0.5,18.0,0.0,4500.0,0.0,,0.0,12.0
10958,55.741802,0.818182,963.35,300.0,663.35,0.0,0.75,0.083333,0.583333,0.0,0.0,11.0,14000.0,1062.303105,142.613239,0.7,12.0
10959,179.290727,1.0,2540.9,1234.77,1306.13,0.0,0.916667,0.833333,0.916667,0.0,0.0,30.0,5000.0,2478.954766,168.750901,1.0,12.0
10960,634.825209,1.0,1478.36,1343.45,134.91,0.0,0.5,0.416667,0.166667,0.0,0.0,12.0,1200.0,1371.998686,336.282655,0.0,12.0
10961,6002.618198,1.0,0.0,0.0,0.0,1163.462217,0.0,0.0,0.0,0.5,10.0,0.0,6500.0,1498.948148,1837.998855,0.0,12.0
10962,1104.960744,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,293.890715,448.973668,0.0,12.0
10963,851.278168,0.727273,0.0,0.0,0.0,2037.036785,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,4998.620598,282.771821,0.111111,12.0
10965,914.222213,1.0,563.39,400.14,163.25,136.50351,0.916667,0.5,0.916667,0.333333,5.0,40.0,900.0,0.0,,0.0,12.0
10966,3122.171879,1.0,974.3,712.3,262.0,189.408446,0.75,0.583333,0.416667,0.416667,5.0,21.0,3000.0,1520.760286,2019.977973,0.0,12.0
10967,645.528692,1.0,0.0,0.0,0.0,6479.639793,0.0,0.0,0.0,0.083333,1.0,0.0,10000.0,0.0,,0.0,12.0
10968,1803.898764,1.0,562.01,63.6,498.41,0.0,1.0,0.083333,1.0,0.0,0.0,19.0,1800.0,2010.58964,2411.664639,0.0,12.0
10969,330.273411,1.0,53.8,53.8,0.0,0.0,0.25,0.25,0.0,0.0,0.0,6.0,2500.0,429.112894,171.6492,0.0,12.0
10970,1168.040482,0.909091,1113.1,801.19,311.91,0.0,0.833333,0.416667,0.75,0.0,0.0,26.0,6500.0,4239.684074,563.283083,0.0,12.0
10971,4593.577983,1.0,0.0,0.0,0.0,393.742621,0.0,0.0,0.0,0.1,1.0,0.0,5250.0,1064.91324,1558.017969,0.0,10.0
10972,391.179957,0.909091,7363.38,6965.06,398.32,0.0,0.833333,0.666667,0.416667,0.0,0.0,42.0,4500.0,11891.44907,889.95708,1.0,12.0
10973,12358.32132,1.0,421.15,0.0,421.15,5690.168909,0.583333,0.0,0.583333,0.583333,11.0,7.0,17000.0,4131.495556,2959.446172,0.0,12.0
10974,95.645669,0.272727,566.43,463.8,102.63,0.0,0.166667,0.166667,0.083333,0.0,0.0,3.0,9000.0,73.895095,199.884984,0.0,12.0
10975,2072.457624,1.0,17409.21,11263.17,6146.04,0.0,1.0,1.0,1.0,0.0,0.0,175.0,19500.0,19517.1616,517.324081,0.333333,12.0
10976,3215.307061,1.0,0.0,0.0,0.0,629.109981,0.0,0.0,0.0,0.583333,11.0,0.0,3500.0,1333.839527,1644.952704,0.0,12.0
10977,2437.750644,0.9,1177.64,1177.64,0.0,2961.278225,0.5,0.5,0.0,0.4,7.0,29.0,3000.0,1325.182603,1000.843859,0.0,10.0
10978,460.432607,1.0,1009.44,858.48,150.96,0.0,0.916667,0.583333,0.75,0.0,0.0,25.0,4000.0,1292.401995,221.145007,0.0,12.0
10979,1895.695148,1.0,200.0,200.0,0.0,493.281286,0.083333,0.083333,0.0,0.25,7.0,3.0,2000.0,861.663355,3302.012395,0.0,12.0
10980,51.161976,0.25,736.72,736.72,0.0,0.0,0.5,0.5,0.0,0.0,0.0,5.0,4500.0,1665.89154,54.443091,1.0,8.0
10981,40.332553,0.545455,158.37,0.0,158.37,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,3000.0,2280.290156,72.792874,0.0,12.0
10982,1.355556,0.727273,0.01,0.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6500.0,0.0,,0.0,12.0
10983,1462.280124,1.0,516.0,0.0,516.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,752.367432,1009.381645,0.0,12.0
10984,337.629461,1.0,251.44,251.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,6000.0,0.0,,0.0,12.0
10985,1518.813947,1.0,2110.98,1748.98,362.0,0.0,0.9,0.5,0.6,0.0,0.0,20.0,1700.0,663.894987,555.397214,0.0,10.0
10986,1538.569369,1.0,3852.37,2681.99,1170.38,0.0,1.0,0.75,0.75,0.0,0.0,35.0,6000.0,3386.915692,393.411779,0.272727,12.0
10987,1084.291919,1.0,270.0,270.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,1200.0,371.168672,229.778025,0.0,12.0
10988,3908.10498,1.0,1238.12,1159.3,78.82,1799.316522,0.666667,0.583333,0.166667,0.25,4.0,13.0,6000.0,1147.443975,870.610813,0.0,12.0
10989,16.553858,0.272727,308.16,308.16,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,2500.0,291.719987,28.242152,0.0,12.0
10990,243.010712,0.363636,0.0,0.0,0.0,1222.166225,0.0,0.0,0.0,0.166667,3.0,0.0,12000.0,196.932031,58.778054,0.0,12.0
10991,463.07144,1.0,1817.84,1817.84,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,6000.0,0.0,,0.0,12.0
10992,192.037218,0.909091,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,1128.431348,157.31769,0.090909,12.0
10993,1493.440295,1.0,0.0,0.0,0.0,77.328556,0.0,0.0,0.0,0.25,3.0,0.0,1600.0,455.872747,430.722903,0.0,12.0
10994,853.34928,0.8,3209.14,2795.14,414.0,898.013564,0.7,0.6,0.5,0.2,3.0,28.0,10000.0,2841.834049,255.098434,0.0,10.0
10995,1295.446588,1.0,886.37,886.37,0.0,1310.182842,0.333333,0.333333,0.0,0.416667,8.0,7.0,1800.0,2966.291948,493.349977,0.0,12.0
10996,4890.470857,0.909091,0.0,0.0,0.0,9009.157522,0.0,0.0,0.0,0.454545,5.0,0.0,7500.0,7296.483613,1278.064978,0.0,11.0
10997,1905.101343,1.0,455.72,0.0,455.72,0.0,1.0,0.0,1.0,0.0,0.0,22.0,3000.0,576.311637,701.949213,0.0,12.0
10998,69.016286,0.909091,749.9,0.0,749.9,0.0,0.909091,0.0,0.818182,0.0,0.0,10.0,1500.0,701.387872,152.188982,0.777778,11.0
10999,2872.838687,1.0,555.0,0.0,555.0,0.0,0.666667,0.0,0.583333,0.0,0.0,12.0,3000.0,1397.027257,1680.543762,0.0,12.0
11000,2437.73951,1.0,1093.93,695.29,398.64,822.700458,1.0,0.25,1.0,0.166667,4.0,15.0,2900.0,556.213673,1049.416303,0.0,12.0
11001,160.816558,1.0,1755.76,1755.76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,2500.0,1633.050111,194.343579,0.916667,12.0
11002,2802.369018,1.0,829.15,0.0,829.15,476.329395,0.416667,0.0,0.333333,0.083333,1.0,5.0,3000.0,1393.564911,634.196389,0.0,12.0
11003,4618.091584,1.0,541.68,541.68,0.0,3580.753362,0.166667,0.166667,0.0,0.166667,2.0,2.0,8500.0,0.0,,0.0,12.0
11004,3108.393701,0.9,26582.34,15158.9,11423.44,0.0,0.9,0.8,0.8,0.0,0.0,55.0,28000.0,26557.09724,586.029097,0.875,10.0
11005,3946.421177,1.0,1508.54,1508.54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,8500.0,0.0,,0.0,12.0
11006,560.414016,1.0,99.0,99.0,0.0,909.10915,0.083333,0.083333,0.0,0.25,3.0,1.0,1000.0,407.819493,141.935936,0.0,12.0
11007,2001.030926,1.0,1534.98,1424.58,110.4,1407.204652,1.0,0.75,0.333333,0.666667,17.0,32.0,4000.0,867.884346,1313.87778,0.0,12.0
11008,1216.893766,1.0,76.3,76.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,1200.0,533.085955,7781.671432,0.0,12.0
11009,343.966223,1.0,3927.12,0.0,3927.12,0.0,1.0,0.0,1.0,0.0,0.0,34.0,5500.0,3626.983417,198.454649,0.333333,12.0
11010,887.679317,1.0,1486.31,179.75,1306.56,0.0,1.0,0.833333,0.916667,0.0,0.0,39.0,1800.0,0.0,,0.0,12.0
11011,5573.146558,1.0,435.14,435.14,0.0,3935.733135,1.0,1.0,0.0,0.333333,7.0,14.0,7000.0,1587.909833,1390.110596,0.0,12.0
11012,31.490163,0.636364,280.35,280.35,0.0,900.547414,0.166667,0.166667,0.0,0.166667,2.0,3.0,4000.0,0.0,,0.0,12.0
11013,1464.19148,1.0,367.94,246.2,121.74,0.0,0.583333,0.25,0.416667,0.0,0.0,9.0,1500.0,719.945677,1546.605424,0.0,12.0
11014,114.38833,1.0,182.0,0.0,182.0,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1500.0,169.708108,168.97377,0.083333,12.0
11015,1355.312146,0.818182,1682.06,1383.74,298.32,0.0,1.0,0.25,1.0,0.0,0.0,15.0,13000.0,6965.353704,487.620635,0.0,12.0
11016,357.62718,1.0,3070.45,1864.11,1206.34,0.0,0.916667,0.916667,0.416667,0.0,0.0,20.0,18500.0,4023.111073,169.763154,1.0,12.0
11017,1368.288512,1.0,34.0,0.0,34.0,135.178439,0.083333,0.0,0.083333,0.25,3.0,1.0,1600.0,1913.744848,530.3496,0.0,12.0
11018,2870.08219,0.909091,490.21,490.21,0.0,10735.1018,0.272727,0.272727,0.0,0.636364,29.0,3.0,6000.0,5956.127312,991.468328,0.0,11.0
11019,2797.233197,1.0,2197.21,1101.76,1095.45,1824.823395,1.0,0.25,1.0,0.083333,2.0,31.0,4000.0,0.0,,0.0,12.0
11020,1055.53207,1.0,170.0,0.0,170.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,1200.0,229.301004,299.351881,0.0,12.0
11021,3421.5478,1.0,36.0,0.0,36.0,19.042417,0.083333,0.0,0.083333,0.083333,1.0,1.0,3500.0,404.993426,10849.43809,0.0,12.0
11022,165.700863,1.0,1806.97,132.81,1674.16,0.0,1.0,0.25,1.0,0.0,0.0,28.0,3500.0,1595.482975,163.30874,1.0,12.0
11023,5317.783607,1.0,0.0,0.0,0.0,5833.696908,0.0,0.0,0.0,0.416667,8.0,0.0,6500.0,3154.862353,1369.775906,0.0,12.0
11024,1532.278572,1.0,2612.1,1375.5,1236.6,0.0,0.916667,0.916667,0.75,0.0,0.0,135.0,6500.0,1348.321843,433.618672,0.0,12.0
11025,1506.516549,1.0,1188.78,179.56,1009.22,65.104506,1.0,0.333333,1.0,0.083333,2.0,91.0,6500.0,2813.165078,369.901866,0.166667,12.0
11026,195.804466,0.909091,0.0,0.0,0.0,477.378737,0.0,0.0,0.0,0.083333,1.0,0.0,1950.0,550.825801,140.447701,0.1,12.0
11027,2845.16043,0.727273,735.09,652.94,82.15,0.0,0.666667,0.25,0.333333,0.0,0.0,8.0,10500.0,6006.492582,888.901116,0.0,12.0
11028,1268.352178,1.0,1533.28,0.0,1533.28,2294.002357,1.0,0.0,0.916667,0.333333,8.0,20.0,1200.0,3363.275481,2639.29297,0.0,12.0
11029,1250.394614,0.909091,443.99,443.99,0.0,0.0,0.272727,0.272727,0.0,0.0,0.0,3.0,3500.0,273.823646,259.715939,0.0,11.0
11030,9.503968,1.0,96.62,0.0,96.62,0.0,1.0,0.0,1.0,0.0,0.0,19.0,4500.0,1086.932525,92.217936,0.25,12.0
11031,2285.068731,1.0,0.0,0.0,0.0,1173.310874,0.0,0.0,0.0,0.166667,5.0,0.0,2500.0,381.672065,1003.265207,0.0,12.0
11032,2928.756699,1.0,160.92,0.0,160.92,319.931964,1.0,0.0,1.0,0.333333,5.0,12.0,3000.0,1142.847203,1098.479834,0.0,12.0
11033,1460.178578,1.0,937.96,100.0,837.96,0.0,1.0,0.083333,1.0,0.0,0.0,40.0,1500.0,1186.859701,1320.855292,0.0,12.0
