enrollee_id,city,city_development_index,gender,relevant_exp,enrolled_university,edu_level,major_discipline,exp,company_size,company_type,last_new_job,training_hours,target,Xgrp
5379,city_74,0.579,Male,Has,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,5.0,1,train
18274,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,70.0,0,train
32824,city_21,0.624,,Has,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,48.0,1,train
21804,city_114,0.926,Male,No,no_enrollment,,,<1,,,never,76.0,0,train
24426,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,164.0,0,train
33090,city_71,0.884,Male,Has,Part time course,Graduate,STEM,12,10000+,,1,77.0,0,train
15453,city_20,0.7959999999999999,,Has,no_enrollment,Masters,STEM,7,,,1,109.0,0,train
24436,city_21,0.624,Male,Has,no_enrollment,High School,,14,10/49,Pvt Ltd,>4,3.0,1,train
11252,city_100,0.887,Male,No,no_enrollment,Graduate,STEM,14,,,1,18.0,0,train
27747,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,11,,,2,13.0,0,train
31084,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24.0,0,train
13711,city_16,0.91,,Has,no_enrollment,Masters,STEM,11,<10,Early Stage Startup,1,79.0,0,train
23429,city_158,0.7659999999999999,Male,Has,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,>4,19.0,1,train
8247,city_61,0.913,,No,Full time course,High School,,6,,,never,22.0,0,train
23573,city_103,0.92,Male,No,no_enrollment,Primary School,,7,,,1,94.0,0,train
12327,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,>4,18.0,0,train
15514,city_71,0.884,Male,Has,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,6.0,0,train
8266,city_30,0.698,,Has,no_enrollment,High School,,8,<10,Early Stage Startup,1,166.0,0,train
22204,city_103,0.92,Male,Has,Full time course,Masters,STEM,10,500-999,Public Sector,1,40.0,1,train
18334,city_103,0.92,Male,No,Full time course,High School,,<1,,,never,12.0,0,train
10826,city_28,0.939,Male,Has,no_enrollment,Masters,STEM,12,10000+,Public Sector,>4,83.0,0,train
5746,city_102,0.804,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,27.0,0,train
6806,city_16,0.91,,Has,no_enrollment,Masters,Humanities,4,100-500,Pvt Ltd,2,154.0,0,train
25445,city_21,0.624,Male,No,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,47.0,0,train
18732,city_50,0.8959999999999999,Male,No,Full time course,Masters,STEM,7,50-99,Public Sector,1,54.0,0,train
16108,city_23,0.899,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,26.0,0,train
25158,city_128,0.527,,Has,no_enrollment,Graduate,Business Degree,17,,,>4,26.0,0,train
16313,city_149,0.6890000000000001,Male,Has,no_enrollment,Graduate,STEM,10,100-500,,1,206.0,0,train
23297,city_103,0.92,Male,Has,no_enrollment,High School,,>20,10/49,Other,1,138.0,0,train
24946,city_67,0.855,Female,Has,Full time course,Masters,STEM,16,100-500,Pvt Ltd,3,168.0,0,train
31048,city_136,0.897,Male,Has,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1,48.0,0,train
20490,city_114,0.926,Male,Has,no_enrollment,High School,,6,1000-4999,Pvt Ltd,3,15.0,1,train
28560,city_67,0.855,Male,Has,Full time course,Graduate,STEM,16,10/49,,1,54.0,0,train
18980,city_136,0.897,Male,Has,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,59.0,0,train
29039,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,32.0,0,train
15786,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,9.0,0,train
19439,city_21,0.624,,No,Full time course,,,<1,,,1,37.0,1,train
21298,city_103,0.92,Male,No,Full time course,Masters,STEM,14,10000+,Public Sector,2,52.0,1,train
21161,city_160,0.92,,No,no_enrollment,Phd,STEM,19,100-500,Pvt Ltd,>4,152.0,0,train
32128,city_160,0.92,Male,Has,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,2,136.0,0,train
6245,city_65,0.802,Male,No,Part time course,Graduate,STEM,1,,,never,29.0,1,train
14163,city_103,0.92,,Has,no_enrollment,High School,,15,10000+,Pvt Ltd,>4,45.0,0,train
26726,city_16,0.91,,Has,Full time course,Graduate,STEM,7,,,never,16.0,0,train
27941,city_103,0.92,,No,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,36.0,0,train
33350,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,3,7.0,1,train
18617,city_16,0.91,Other,Has,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,33.0,0,train
10939,city_16,0.91,Female,Has,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,44.0,1,train
15423,city_10,0.895,,Has,Part time course,Masters,STEM,6,10/49,NGO,>4,22.0,1,train
27562,city_1,0.847,Male,No,Full time course,Graduate,STEM,2,,,never,7.0,1,train
19664,city_10,0.895,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,30.0,0,train
20727,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,125.0,0,train
30594,city_160,0.92,Male,Has,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,30.0,0,train
16211,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,11,,,4,82.0,1,train
7592,city_103,0.92,,No,Full time course,Masters,STEM,6,,,never,117.0,1,train
14298,city_114,0.926,Male,Has,Part time course,Graduate,Business Degree,7,100-500,Pvt Ltd,2,15.0,0,train
16022,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,84.0,0,train
3337,city_103,0.92,Male,Has,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,3,52.0,0,train
25548,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,28.0,0,train
27560,city_123,0.738,Male,Has,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,53.0,0,train
23929,city_71,0.884,Male,No,no_enrollment,Graduate,STEM,18,,,>4,18.0,0,train
22315,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,2,6.0,0,train
8508,city_116,0.743,Male,Has,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,18.0,0,train
31752,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,3,10/49,Early Stage Startup,1,158.0,0,train
14548,city_67,0.855,,Has,no_enrollment,Graduate,STEM,3,,,2,36.0,1,train
4412,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,74.0,0,train
5495,city_103,0.92,Male,Has,Full time course,Graduate,STEM,5,,,1,25.0,1,train
8452,city_103,0.92,Male,Has,no_enrollment,Graduate,Humanities,11,50-99,Funded Startup,1,113.0,0,train
12430,city_11,0.55,Male,Has,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,74.0,1,train
5373,city_140,0.856,Male,No,no_enrollment,High School,,1,,Pvt Ltd,never,26.0,0,train
451,city_162,0.767,Male,Has,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,308.0,0,train
23099,city_73,0.754,Male,Has,no_enrollment,Masters,No Major,19,50-99,Pvt Ltd,4,72.0,0,train
14317,city_103,0.92,Female,No,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,22.0,0,train
31225,city_103,0.92,Female,No,Full time course,Masters,Humanities,7,,,1,35.0,1,train
26877,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,184.0,0,train
11281,city_75,0.939,Female,No,no_enrollment,Primary School,,3,,,never,11.0,0,train
31573,city_36,0.893,Male,Has,no_enrollment,Graduate,STEM,>20,,,2,19.0,1,train
15026,city_103,0.92,,No,no_enrollment,Graduate,STEM,<1,,,1,50.0,0,train
9018,city_11,0.55,Male,Has,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,91.0,1,train
18022,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,4,46.0,0,train
3737,city_103,0.92,Male,No,no_enrollment,Phd,STEM,11,50-99,Pvt Ltd,2,54.0,0,train
1445,city_72,0.795,Male,Has,no_enrollment,High School,,3,,,never,45.0,0,train
7847,city_19,0.682,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24.0,0,train
9151,city_114,0.926,Male,No,Full time course,High School,,7,,,1,18.0,0,train
21769,city_118,0.722,Female,Has,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,70.0,1,train
12031,city_24,0.698,Other,Has,no_enrollment,Graduate,Business Degree,5,,,1,21.0,0,train
31056,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,,,3,52.0,1,train
19386,city_80,0.847,Male,No,Part time course,Graduate,STEM,9,500-999,Pvt Ltd,>4,29.0,0,train
19366,city_21,0.624,Male,Has,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,92.0,1,train
12877,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,88.0,0,train
28342,city_103,0.92,,Has,Part time course,Masters,STEM,15,1000-4999,Pvt Ltd,2,17.0,0,train
12675,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,13,50-99,Funded Startup,1,51.0,0,train
29087,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,16.0,0,train
30281,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,34.0,0,train
10077,city_67,0.855,Male,Has,Full time course,Graduate,STEM,10,<10,Early Stage Startup,1,48.0,0,train
21915,city_16,0.91,,Has,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,>4,23.0,0,train
11662,city_65,0.802,Male,No,Full time course,High School,,5,1000-4999,,1,2.0,0,train
1426,city_16,0.91,,No,no_enrollment,Graduate,Humanities,<1,50-99,Pvt Ltd,1,72.0,0,train
17313,city_21,0.624,,Has,Full time course,Masters,STEM,6,,,4,76.0,1,train
21525,city_21,0.624,Male,Has,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,never,30.0,0,train
32933,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,34.0,0,train
5097,city_103,0.92,,No,no_enrollment,Graduate,STEM,<1,,,1,30.0,0,train
31140,city_16,0.91,Male,No,no_enrollment,Primary School,,<1,,,never,31.0,0,train
19268,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,113.0,0,train
5920,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,196.0,0,train
25795,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,4,75.0,0,train
8867,city_114,0.926,Male,No,Full time course,Graduate,STEM,10,<10,Pvt Ltd,2,58.0,0,train
4624,city_100,0.887,Male,No,Full time course,Graduate,STEM,3,,Pvt Ltd,never,54.0,0,train
17757,city_21,0.624,,Has,no_enrollment,Masters,STEM,11,10000+,,1,16.0,1,train
6259,city_45,0.89,Male,Has,,Masters,STEM,15,50-99,Pvt Ltd,>4,26.0,0,train
20915,city_21,0.624,,No,Full time course,High School,,2,,,never,302.0,0,train
9008,city_160,0.92,Female,No,no_enrollment,Graduate,STEM,3,,,1,77.0,1,train
13516,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,7,100-500,Early Stage Startup,>4,50.0,0,train
23234,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,29.0,0,train
29796,city_103,0.92,,Has,no_enrollment,Masters,STEM,>20,100-500,NGO,1,109.0,0,train
28454,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,33.0,0,train
29450,city_90,0.698,Male,No,Full time course,High School,,2,<10,Early Stage Startup,never,43.0,0,train
24557,city_28,0.939,Male,Has,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,39.0,0,train
13615,city_21,0.624,Male,No,Full time course,Graduate,STEM,<1,,,,4.0,1,train
16642,city_21,0.624,Female,Has,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,2,112.0,0,train
19706,city_11,0.55,,Has,Full time course,Primary School,,,<10,Early Stage Startup,,62.0,1,train
3653,city_16,0.91,Female,Has,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,52.0,0,train
29987,city_67,0.855,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,70.0,0,train
20542,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,30.0,0,train
2236,city_16,0.91,Male,No,Full time course,Graduate,STEM,8,,,1,52.0,1,train
13965,city_136,0.897,,Has,Part time course,Graduate,STEM,4,,,1,106.0,0,train
18308,city_21,0.624,,Has,no_enrollment,Masters,STEM,4,10/49,,1,22.0,0,train
31060,city_103,0.92,Male,No,Full time course,Graduate,STEM,5,,,1,58.0,1,train
23783,city_90,0.698,,No,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,,145.0,0,train
12350,city_103,0.92,Male,No,no_enrollment,Graduate,No Major,>20,50-99,Pvt Ltd,1,9.0,0,train
22871,city_131,0.68,Male,No,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,32.0,0,train
4985,city_16,0.91,Male,No,Full time course,Masters,STEM,4,,Public Sector,1,184.0,0,train
23395,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,14,10/49,Funded Startup,never,4.0,0,train
24733,city_41,0.8270000000000001,Male,Has,no_enrollment,Graduate,STEM,16,,,>4,298.0,0,train
5515,city_75,0.939,Male,Has,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,57.0,0,train
7191,city_11,0.55,Male,Has,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,>4,14.0,0,train
5023,city_141,0.763,Male,Has,Full time course,Masters,STEM,2,50-99,Pvt Ltd,never,55.0,0,train
22827,city_114,0.926,Male,No,no_enrollment,Phd,STEM,14,500-999,Public Sector,1,46.0,0,train
8920,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,43.0,1,train
28611,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61.0,1,train
21749,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,26.0,0,train
29359,city_103,0.92,Female,Has,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,37.0,0,train
17355,city_103,0.92,Male,Has,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1,60.0,0,train
14706,city_24,0.698,Male,Has,no_enrollment,Masters,STEM,9,,,>4,96.0,0,train
5707,city_67,0.855,Male,Has,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,2,53.0,0,train
24866,city_21,0.624,,No,Full time course,,,4,,,never,41.0,1,train
21329,city_102,0.804,Male,No,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,never,242.0,0,train
32367,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,102.0,0,train
32657,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,6,,,1,18.0,0,train
15737,city_101,0.5579999999999999,Male,Has,no_enrollment,Graduate,STEM,6,,,1,50.0,1,train
11378,city_46,0.762,,No,no_enrollment,Graduate,STEM,4,,,never,51.0,1,train
20705,city_114,0.926,Male,Has,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,3,28.0,0,train
5598,city_21,0.624,Male,Has,Part time course,Graduate,STEM,2,<10,Pvt Ltd,1,11.0,1,train
13926,city_103,0.92,Male,Has,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,4,33.0,0,train
2701,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,70.0,0,train
33016,city_114,0.926,Male,Has,no_enrollment,Graduate,Business Degree,>20,,,2,51.0,0,train
4570,city_11,0.55,Male,No,Full time course,High School,,2,,,1,10.0,0,train
5884,city_90,0.698,Male,No,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,3,8.0,0,train
24182,city_89,0.925,Female,Has,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,never,24.0,0,train
31755,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,20.0,0,train
22499,city_45,0.89,,Has,Full time course,High School,,6,50-99,Pvt Ltd,1,36.0,0,train
14519,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,56.0,0,train
10697,city_16,0.91,,Has,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,,17.0,0,train
28006,city_103,0.92,,Has,no_enrollment,Graduate,STEM,18,,,1,59.0,0,train
23054,city_103,0.92,Male,Has,no_enrollment,High School,,19,,,1,56.0,0,train
20290,city_159,0.843,,No,Full time course,Graduate,STEM,5,,,never,13.0,1,train
8657,city_16,0.91,,No,Full time course,Graduate,STEM,2,,,1,42.0,1,train
20181,city_103,0.92,,Has,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,1,10.0,1,train
4550,city_67,0.855,Male,Has,no_enrollment,Graduate,STEM,8,,,1,130.0,0,train
581,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,108.0,0,train
18561,city_136,0.897,Male,No,Full time course,Masters,Business Degree,5,,,1,21.0,0,train
16334,city_90,0.698,,Has,Full time course,Graduate,STEM,4,,,1,26.0,1,train
1805,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,1,81.0,1,train
9347,city_91,0.691,,Has,Full time course,Graduate,STEM,3,100-500,Public Sector,2,26.0,0,train
9062,city_155,0.556,Male,Has,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,never,46.0,0,train
2639,city_67,0.855,Other,Has,Full time course,Masters,STEM,7,,,1,24.0,0,train
18922,city_21,0.624,,No,,Graduate,STEM,4,,,never,7.0,0,train
32363,city_73,0.754,Male,Has,no_enrollment,High School,,<1,,Pvt Ltd,never,23.0,0,train
25487,city_160,0.92,Male,Has,no_enrollment,Masters,STEM,8,1000-4999,Public Sector,3,57.0,0,train
28297,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,77.0,0,train
14455,city_123,0.738,Male,Has,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,24.0,0,train
18342,city_21,0.624,,Has,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,8.0,1,train
24336,city_16,0.91,,No,no_enrollment,Primary School,,3,,,never,48.0,0,train
30851,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,1,1000-4999,Public Sector,1,46.0,0,train
30182,city_103,0.92,,Has,Full time course,High School,,6,,,2,8.0,1,train
2601,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,,,2,152.0,1,train
2314,city_114,0.926,,No,no_enrollment,Masters,Other,7,10000+,Pvt Ltd,1,19.0,0,train
16919,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,21.0,0,train
19497,city_28,0.939,Male,Has,no_enrollment,High School,,5,10000+,Pvt Ltd,never,210.0,0,train
19884,city_19,0.682,Male,Has,no_enrollment,Graduate,STEM,9,,,1,28.0,0,train
26789,city_103,0.92,,Has,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,10.0,1,train
6029,city_103,0.92,Male,Has,no_enrollment,Masters,Arts,>20,,,1,170.0,1,train
1428,city_102,0.804,Female,No,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,72.0,0,train
20601,city_64,0.6659999999999999,,No,no_enrollment,Graduate,STEM,3,,,3,44.0,0,train
16949,city_103,0.92,Male,Has,no_enrollment,Masters,Humanities,20,1000-4999,NGO,>4,69.0,0,train
17511,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,22.0,0,train
24623,city_57,0.866,Male,Has,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,36.0,0,train
1804,city_21,0.624,Female,Has,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,never,22.0,1,train
5201,city_102,0.804,Male,No,no_enrollment,Graduate,STEM,>20,,,1,89.0,1,train
27705,city_114,0.926,,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,57.0,0,train
8675,city_104,0.924,Male,No,no_enrollment,Phd,STEM,16,100-500,Pvt Ltd,1,332.0,1,train
9647,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,88.0,0,train
16967,city_142,0.727,Male,No,Full time course,Primary School,,7,,,1,22.0,1,train
8760,city_45,0.89,,No,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,never,29.0,0,train
4433,city_160,0.92,Female,Has,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,2,23.0,0,train
6011,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,2,100-500,Early Stage Startup,2,51.0,1,train
25161,city_10,0.895,Male,Has,Part time course,High School,,6,1000-4999,Pvt Ltd,4,22.0,0,train
30896,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,35.0,0,train
4590,city_67,0.855,Male,Has,no_enrollment,Graduate,STEM,3,10/49,,2,15.0,0,train
25045,city_114,0.926,Male,No,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,27.0,0,train
4022,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,11,50-99,Early Stage Startup,never,314.0,0,train
28769,city_16,0.91,,Has,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,4,54.0,0,train
7978,city_21,0.624,,Has,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,14.0,1,train
33095,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,25.0,0,train
21799,city_97,0.925,Female,Has,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,2,28.0,0,train
31781,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,3,10/49,Funded Startup,1,57.0,0,train
31256,city_64,0.6659999999999999,Male,Has,no_enrollment,Graduate,Humanities,19,<10,Pvt Ltd,1,334.0,0,train
27696,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,56.0,0,train
2385,city_75,0.939,Male,No,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,114.0,0,train
8954,city_74,0.579,,Has,Part time course,Graduate,STEM,3,<10,Pvt Ltd,1,20.0,1,train
9325,city_103,0.92,,Has,no_enrollment,Masters,STEM,>20,,,>4,32.0,0,train
16469,city_114,0.926,Male,No,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,7.0,0,train
15377,city_65,0.802,Male,Has,Full time course,Graduate,Other,3,,,1,25.0,0,train
30183,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,>20,,,>4,86.0,1,train
33199,city_73,0.754,Male,Has,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,4,99.0,0,train
30855,city_21,0.624,Male,Has,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,2,20.0,1,train
29273,city_16,0.91,Male,No,no_enrollment,High School,,8,10000+,Pvt Ltd,>4,188.0,1,train
27891,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,110.0,0,train
13445,city_21,0.624,,Has,no_enrollment,Masters,STEM,8,50-99,,3,57.0,1,train
31912,city_46,0.762,Male,Has,no_enrollment,Graduate,STEM,3,<10,Public Sector,1,38.0,1,train
8786,city_20,0.7959999999999999,,Has,Part time course,Graduate,STEM,6,50-99,Funded Startup,1,18.0,0,train
17063,city_160,0.92,Male,Has,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,28.0,0,train
17946,city_136,0.897,Male,No,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,8.0,0,train
13496,city_21,0.624,,Has,Full time course,Graduate,STEM,<1,10/49,,1,100.0,1,train
29415,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,8.0,0,train
25804,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,2,26.0,0,train
20077,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,,2,55.0,0,train
32402,city_114,0.926,Male,Has,Full time course,High School,,5,50-99,Public Sector,2,163.0,0,train
27668,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,4,51.0,0,train
25565,city_103,0.92,,Has,Part time course,Graduate,STEM,15,100-500,Public Sector,1,106.0,0,train
17058,city_36,0.893,Male,No,no_enrollment,Graduate,STEM,2,,,1,45.0,1,train
16323,city_138,0.836,,No,Full time course,Masters,STEM,4,,,1,15.0,1,train
26860,city_114,0.926,Male,No,Full time course,Graduate,STEM,9,,,1,28.0,0,train
15624,city_67,0.855,Male,No,Part time course,Graduate,STEM,17,,,2,19.0,0,train
24788,city_103,0.92,Female,No,Full time course,Masters,STEM,5,,Public Sector,1,86.0,1,train
7457,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,140.0,0,train
8152,city_71,0.884,Male,Has,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,26.0,1,train
2828,city_61,0.913,Male,Has,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,141.0,0,train
